date,open,high,low,close,volume
785,2013-02-15,123.8671875,123.9375,123.7109375,123.8203125,515447
786,2013-02-19,123.8046875,123.890625,123.7265625,123.75,460263
787,2013-02-20,123.734375,123.8671875,123.6796875,123.828125,743889
788,2013-02-21,123.8671875,124.0625,123.8125,123.96875,826532
789,2013-02-22,123.9609375,124.0390625,123.890625,124.03125,869369
790,2013-02-25,124.0078125,124.3671875,123.921875,124.2734375,1598205
791,2013-02-26,124.3359375,124.4453125,124.265625,124.328125,1764017
792,2013-02-27,124.3203125,124.453125,124.296875,124.3203125,1096628
793,2013-02-28,124.3125,124.4453125,124.296875,124.375,279533
794,2013-03-01,124.3984375,124.5234375,124.3671875,124.453125,136774
795,2013-03-04,124.4921875,124.5390625,124.375,124.390625,95529
796,2013-03-05,124.4140625,124.4140625,124.28125,124.3203125,81383
797,2013-03-06,124.296875,124.328125,124.171875,124.1953125,43887
798,2013-03-07,124.2109375,124.2265625,123.953125,123.96875,21974
799,2013-03-08,123.9609375,124.0,123.65625,123.796875,27106
800,2013-03-11,123.84375,123.875,123.78125,123.8046875,8543
801,2013-03-12,123.78125,123.921875,123.7734375,123.90625,8394
802,2013-03-13,123.8984375,123.96875,123.8125,123.8828125,21204
803,2013-03-14,123.8671875,123.9140625,123.7421875,123.875,5763
804,2013-03-15,123.8515625,124.125,123.8203125,124.0703125,15742
805,2013-03-18,124.2734375,124.296875,124.15625,124.1796875,12432
806,2013-03-19,124.2578125,124.34375,124.25,124.3046875,14825
807,2013-03-20,124.296875,124.296875,124.1875,124.2734375,5214
808,2013-03-21,124.2265625,124.3046875,124.203125,124.234375,13100
809,2013-03-22,124.3046875,124.3046875,124.171875,124.2734375,3402
810,2013-03-25,124.140625,124.3359375,124.140625,124.2890625,1368
811,2013-03-26,124.28125,124.359375,124.1875,124.359375,3798
812,2013-03-27,124.5546875,124.59375,124.5078125,124.546875,4889
813,2013-03-28,124.546875,124.546875,124.4375,124.4453125,606193
814,2013-04-01,123.9765625,124.2265625,123.921875,124.15625,366799
815,2013-04-02,124.1875,124.2109375,124.046875,124.1015625,415312
816,2013-04-03,124.1015625,124.359375,124.0234375,124.3125,604749
817,2013-04-04,124.328125,124.5078125,124.2734375,124.46875,722276
818,2013-04-05,124.453125,124.6328125,124.3671875,124.5234375,708500
819,2013-04-08,124.453125,124.515625,124.3828125,124.4375,474302
820,2013-04-09,124.4140625,124.5078125,124.359375,124.4453125,453158
821,2013-04-10,124.453125,124.46875,124.234375,124.2734375,555866
822,2013-04-11,124.2734375,124.375,124.21875,124.3125,490246
823,2013-04-12,124.3125,124.515625,124.3046875,124.484375,431566
824,2013-04-15,124.5,124.5859375,124.4375,124.4921875,547599
825,2013-04-16,124.5390625,124.578125,124.3984375,124.453125,456632
826,2013-04-17,124.4453125,124.5546875,124.40625,124.4453125,545877
827,2013-04-18,124.453125,124.515625,124.3984375,124.4375,572258
828,2013-04-19,124.421875,124.453125,124.359375,124.3984375,417320
829,2013-04-22,124.375,124.515625,124.3125,124.4609375,434093
830,2013-04-23,124.46875,124.6484375,124.4140625,124.4375,666649
831,2013-04-24,124.421875,124.515625,124.375,124.4921875,449338
832,2013-04-25,124.46875,124.5,124.3984375,124.4765625,383291
833,2013-04-26,124.4765625,124.640625,124.46875,124.6171875,394734
834,2013-04-29,124.6015625,124.6640625,124.5859375,124.6484375,307708
835,2013-04-30,124.6328125,124.78125,124.6171875,124.640625,593180
836,2013-05-01,124.6328125,124.8359375,124.59375,124.75,420109
837,2013-05-02,124.7578125,124.8125,124.6796875,124.7734375,426133
838,2013-05-03,124.7734375,124.7890625,124.3671875,124.4140625,873893
839,2013-05-06,124.453125,124.453125,124.3125,124.328125,363691
840,2013-05-07,124.3828125,124.4140625,124.2734375,124.3046875,378407
841,2013-05-08,124.3125,124.3828125,124.2421875,124.34375,487469
842,2013-05-09,124.328125,124.4296875,124.2890625,124.3125,636980
843,2013-05-10,124.2890625,124.3125,123.921875,123.9921875,894712
844,2013-05-13,123.9609375,124.0546875,123.859375,123.9609375,630928
845,2013-05-14,123.96875,124.046875,123.765625,123.8671875,638850
846,2013-05-15,123.796875,123.9921875,123.75,123.9140625,707519
847,2013-05-16,123.9296875,124.2109375,123.875,124.1796875,709320
848,2013-05-17,124.0859375,124.1875,123.859375,123.9296875,694960
849,2013-05-20,123.9375,124.0390625,123.828125,123.90625,647000
850,2013-05-21,123.9140625,124.0078125,123.78125,123.9375,797665
851,2013-05-22,123.9765625,124.171875,123.59375,123.6328125,1478155
852,2013-05-23,123.609375,123.8359375,123.4609375,123.625,1187088
853,2013-05-24,123.6171875,123.75,123.578125,123.6640625,753027
854,2013-05-28,123.625,123.671875,123.0078125,123.1484375,1877653
855,2013-05-29,123.046875,123.1640625,122.6953125,123.109375,2142097
856,2013-05-30,123.1484375,123.234375,122.9765625,123.125,1272221
857,2013-05-31,123.15625,123.359375,122.796875,122.984375,470441
858,2013-06-03,123.0859375,123.3046875,122.84375,123.0703125,142203
859,2013-06-04,123.1015625,123.171875,122.9375,123.0078125,45629
860,2013-06-05,122.953125,123.1953125,122.953125,123.09375,62813
861,2013-06-06,123.1015625,123.453125,123.0078125,123.15625,18614
862,2013-06-07,123.140625,123.328125,122.78125,122.8046875,29945
863,2013-06-10,122.7421875,122.8359375,122.5625,122.6328125,10534
864,2013-06-11,122.609375,122.734375,122.2734375,122.6875,16961
865,2013-06-12,122.6640625,122.7421875,122.515625,122.5546875,15230
866,2013-06-13,122.6953125,122.96875,122.6171875,122.7734375,52449
867,2013-06-14,122.9609375,123.203125,122.9609375,123.140625,20299
868,2013-06-17,123.0546875,123.1640625,123.0390625,123.0390625,7966
869,2013-06-18,123.015625,123.0859375,122.9140625,123.0390625,13443
870,2013-06-19,123.046875,123.046875,121.9609375,122.2734375,11930
871,2013-06-20,122.1953125,122.1953125,121.765625,121.921875,2854
872,2013-06-21,121.921875,121.921875,121.4375,121.4375,1370
873,2013-06-24,120.9765625,121.5,120.828125,121.3125,8800
874,2013-06-25,121.5625,121.5625,121.15625,121.1796875,2184
875,2013-06-26,121.4453125,121.5546875,121.328125,121.4296875,1142
876,2013-06-27,121.6875,121.7421875,121.65625,121.7421875,92
877,2013-06-28,121.7578125,122.078125,121.546875,121.59375,795049
878,2013-07-01,120.9375,121.109375,120.7109375,121.0078125,460172
879,2013-07-02,121.0546875,121.171875,120.953125,121.078125,435753
880,2013-07-03,121.078125,121.34375,120.765625,120.90625,431244
881,2013-07-05,120.78125,121.125,119.953125,120.03125,924408
882,2013-07-08,120.015625,120.5390625,119.8515625,120.4921875,524429
883,2013-07-09,120.515625,120.65625,120.3984375,120.59375,460467
884,2013-07-10,120.5703125,120.78125,120.3984375,120.484375,622420
885,2013-07-11,120.9140625,121.1640625,120.875,121.0859375,756725
886,2013-07-12,121.0703125,121.328125,120.875,120.890625,517303
887,2013-07-15,120.921875,121.1796875,120.765625,121.09375,387847
888,2013-07-16,121.1640625,121.28125,121.078125,121.2109375,478606
889,2013-07-17,121.1875,121.6640625,121.1015625,121.4765625,628029
890,2013-07-18,121.46875,121.6484375,121.34375,121.4140625,595185
891,2013-07-19,121.4609375,121.609375,121.359375,121.578125,329774
892,2013-07-22,121.578125,121.703125,121.4921875,121.546875,421671
893,2013-07-23,121.59375,121.6015625,121.3828125,121.5078125,453583
894,2013-07-24,121.5390625,121.5390625,121.1171875,121.25,745614
895,2013-07-25,121.2421875,121.453125,121.0859375,121.203125,596662
896,2013-07-26,121.40625,121.515625,121.328125,121.5,406084
897,2013-07-29,121.453125,121.5546875,121.3359375,121.421875,361564
898,2013-07-30,121.3671875,121.484375,121.3203125,121.3515625,386085
899,2013-07-31,121.359375,121.4453125,120.8828125,121.3671875,821532
900,2013-08-01,121.390625,121.421875,120.84375,120.84375,701472
901,2013-08-02,120.921875,121.5625,120.7265625,121.546875,801764
902,2013-08-05,121.5234375,121.5546875,121.3046875,121.3828125,405129
903,2013-08-06,121.4140625,121.46875,121.3046875,121.390625,419382
904,2013-08-07,121.375,121.546875,121.3671875,121.4765625,402601
905,2013-08-08,121.4609375,121.6015625,121.4375,121.53125,471362
906,2013-08-09,121.515625,121.578125,121.4375,121.53125,335285
907,2013-08-12,121.5234375,121.6484375,121.3984375,121.4609375,361936
908,2013-08-13,121.40625,121.4140625,120.9296875,121.0,606518
909,2013-08-14,121.0,121.1328125,120.9453125,121.0390625,385502
910,2013-08-15,121.03125,121.0859375,120.5078125,120.8125,805302
911,2013-08-16,120.796875,120.8359375,120.390625,120.6015625,587898
912,2013-08-19,120.6484375,120.6484375,120.3515625,120.421875,531079
913,2013-08-20,120.4375,120.7578125,120.4375,120.7109375,564248
914,2013-08-21,120.6875,120.7421875,120.234375,120.40625,714824
915,2013-08-22,120.2734375,120.2890625,119.9375,120.015625,786345
916,2013-08-23,120.0625,120.3828125,119.8203125,120.25,1025695
917,2013-08-26,120.296875,120.5,120.2109375,120.390625,890589
918,2013-08-27,120.453125,120.8125,120.3671875,120.71875,1119225
919,2013-08-28,120.7265625,120.765625,120.4140625,120.484375,1249511
920,2013-08-29,120.546875,120.640625,120.25,120.6015625,890080
921,2013-08-30,120.5546875,120.640625,120.390625,120.5703125,228726
922,2013-09-03,120.3046875,120.421875,119.9375,120.234375,161258
923,2013-09-04,120.1875,120.25,119.828125,119.875,57690
924,2013-09-05,119.8515625,119.859375,119.2890625,119.390625,54254
925,2013-09-06,119.4140625,120.1015625,119.328125,119.734375,19112
926,2013-09-09,119.7421875,120.1015625,119.734375,120.0703125,20271
927,2013-09-10,119.921875,119.921875,119.7578125,119.8125,22347
928,2013-09-11,119.78125,120.109375,119.75,120.0859375,21165
929,2013-09-12,120.2265625,120.2890625,120.0703125,120.0859375,8465
930,2013-09-13,119.8515625,120.1484375,119.8359375,120.09375,2673
931,2013-09-16,120.6015625,120.96875,120.4453125,120.4609375,8281
932,2013-09-17,120.4296875,120.625,120.3984375,120.5546875,4225
933,2013-09-18,120.515625,121.4921875,120.3125,121.375,34655
934,2013-09-19,121.3671875,121.3671875,121.1328125,121.203125,20426
935,2013-09-20,121.203125,121.25,121.203125,121.203125,1431
936,2013-09-23,121.1171875,121.265625,121.1171875,121.265625,3162
937,2013-09-24,121.3515625,121.4921875,121.34375,121.46875,5272
938,2013-09-25,121.390625,121.640625,121.390625,121.640625,9487
939,2013-09-26,121.515625,121.59375,121.5,121.59375,5273
940,2013-09-27,121.765625,121.8046875,121.71875,121.734375,5567
941,2013-09-30,121.8203125,121.84375,121.65625,121.671875,592719
942,2013-10-01,121.0625,121.0859375,120.8359375,120.875,564353
943,2013-10-02,120.8203125,121.1796875,120.7890625,121.0625,527634
944,2013-10-03,121.09375,121.3046875,120.9375,121.171875,492891
945,2013-10-04,121.21875,121.2265625,120.90625,120.9609375,370634
946,2013-10-07,121.0078125,121.1640625,120.9453125,120.9609375,290008
947,2013-10-08,120.96875,121.078125,120.796875,120.8671875,455542
948,2013-10-09,120.84375,121.0625,120.7734375,120.9375,491481
949,2013-10-10,120.8671875,120.9375,120.65625,120.8828125,648961
950,2013-10-11,120.921875,121.109375,120.8671875,121.0078125,383767
951,2013-10-14,121.125,121.125,120.7578125,120.84375,76186
952,2013-10-15,120.796875,121.0,120.765625,120.921875,431929
953,2013-10-16,120.9140625,121.1328125,120.703125,121.109375,551949
954,2013-10-17,121.1171875,121.484375,121.109375,121.4453125,539160
955,2013-10-18,121.3671875,121.5859375,121.3515625,121.375,470229
956,2013-10-21,121.359375,121.4296875,121.234375,121.296875,289461
957,2013-10-22,121.296875,121.6640625,121.2734375,121.6484375,542121
958,2013-10-23,121.6328125,121.78125,121.5859375,121.671875,487778
959,2013-10-24,121.59375,121.7265625,121.53125,121.546875,429412
960,2013-10-25,121.5703125,121.71875,121.5390625,121.6796875,282130
961,2013-10-28,121.6796875,121.7265625,121.5625,121.6953125,289708
962,2013-10-29,121.6484375,121.78125,121.625,121.765625,382520
963,2013-10-30,121.7578125,121.953125,121.5546875,121.6796875,556483
964,2013-10-31,121.6484375,121.8359375,121.5078125,121.6875,632848
965,2013-11-01,121.609375,121.6328125,121.390625,121.4375,521535
966,2013-11-04,121.4140625,121.59375,121.3828125,121.546875,282773
967,2013-11-05,121.515625,121.5703125,121.3046875,121.4296875,567728
968,2013-11-06,121.421875,121.7734375,121.4140625,121.6640625,630317
969,2013-11-07,121.6484375,121.9765625,121.6484375,121.78125,721584
970,2013-11-08,121.796875,122.1640625,121.109375,121.328125,748865
971,2013-11-11,121.3203125,121.421875,121.2578125,121.2734375,79836
972,2013-11-12,121.265625,121.3203125,121.09375,121.1484375,463789
973,2013-11-13,121.15625,121.6796875,121.1484375,121.421875,516469
974,2013-11-14,121.640625,121.7734375,121.5078125,121.71875,682710
975,2013-11-15,121.7265625,121.7578125,121.5859375,121.6796875,418183
976,2013-11-18,121.65625,121.8828125,121.6328125,121.8046875,366112
977,2013-11-19,121.8203125,121.859375,121.609375,121.625,509313
978,2013-11-20,121.625,121.859375,121.515625,121.625,1011919
979,2013-11-21,121.5859375,121.75,121.421875,121.6484375,944233
980,2013-11-22,121.6484375,121.71875,121.5625,121.6875,716871
981,2013-11-25,121.703125,121.7734375,121.578125,121.734375,1094294
982,2013-11-26,121.765625,121.9453125,121.6875,121.9375,1404171
983,2013-11-27,121.8984375,121.9140625,121.625,121.8359375,937470
984,2013-11-29,121.8046875,121.8203125,121.640625,121.796875,119685
985,2013-12-02,121.7109375,121.7734375,121.46875,121.546875,198555
986,2013-12-03,121.5625,121.7265625,121.515625,121.6953125,100866
987,2013-12-04,121.671875,121.6796875,121.359375,121.4296875,86328
988,2013-12-05,121.4453125,121.46875,121.15625,121.2890625,36775
989,2013-12-06,121.2265625,121.34375,120.9765625,121.1640625,62979
990,2013-12-09,121.2109375,121.3203125,121.1796875,121.1953125,44355
991,2013-12-10,121.296875,121.453125,121.265625,121.421875,14521
992,2013-12-11,121.40625,121.40625,121.2421875,121.25,8151
993,2013-12-12,121.1953125,121.234375,121.0078125,121.0390625,8855
994,2013-12-13,121.0,121.109375,120.953125,121.03125,7285
995,2013-12-16,121.046875,121.125,121.0234375,121.0546875,17378
996,2013-12-17,121.140625,121.234375,121.140625,121.234375,5326
997,2013-12-18,121.2109375,121.3203125,120.8671875,121.171875,14080
998,2013-12-19,121.0078125,121.0078125,120.5859375,120.75,4110
999,2013-12-20,120.5390625,120.640625,120.46875,120.640625,4245
1000,2013-12-23,120.5078125,120.6015625,120.5078125,120.53125,3810
1001,2013-12-24,120.5,120.546875,120.3046875,120.3046875,2353
1002,2013-12-26,120.2890625,120.3203125,120.2890625,120.3203125,1456
1003,2013-12-27,120.25,120.3359375,120.25,120.3359375,4723
1004,2013-12-30,120.4140625,120.484375,120.390625,120.46875,1811
1005,2013-12-31,120.3828125,120.4375,120.3203125,120.359375,246713
1006,2014-01-02,119.2890625,119.4453125,119.2421875,119.40625,344463
1007,2014-01-03,119.375,119.4921875,119.2890625,119.3515625,385391
1008,2014-01-06,119.3046875,119.5703125,119.1875,119.5078125,430303
1009,2014-01-07,119.515625,119.6171875,119.484375,119.6171875,431818
1010,2014-01-08,119.578125,119.578125,119.109375,119.1640625,680545
1011,2014-01-09,119.171875,119.3046875,119.0859375,119.25,688503
1012,2014-01-10,119.2109375,119.8828125,119.1875,119.8515625,904767
1013,2014-01-13,119.8125,120.0625,119.8125,120.0078125,455732
1014,2014-01-14,119.9921875,120.015625,119.71875,119.75,460288
1015,2014-01-15,119.734375,119.8125,119.4765625,119.609375,544808
1016,2014-01-16,119.6015625,119.8125,119.5703125,119.7578125,484215
1017,2014-01-17,119.765625,119.9140625,119.7109375,119.828125,448359
1018,2014-01-21,119.8359375,119.9375,119.5859375,119.7734375,497862
1019,2014-01-22,119.734375,119.765625,119.46875,119.5234375,504418
1020,2014-01-23,119.484375,120.1640625,119.453125,120.0546875,915153
1021,2014-01-24,119.9921875,120.6015625,119.9609375,120.1796875,945190
1022,2014-01-27,120.28125,120.3359375,120.0546875,120.078125,754469
1023,2014-01-28,120.15625,120.3125,119.953125,120.25,624317
1024,2014-01-29,120.1171875,120.6328125,120.0234375,120.5546875,951655
1025,2014-01-30,120.4921875,120.5234375,120.296875,120.4765625,790904
1026,2014-01-31,120.4609375,120.7421875,120.421875,120.625,810776
1027,2014-02-03,120.6484375,121.0,120.578125,120.96875,762115
1028,2014-02-04,120.9375,120.984375,120.8125,120.875,618009
1029,2014-02-05,120.828125,121.09375,120.7109375,120.7578125,733298
1030,2014-02-06,120.75,120.7890625,120.578125,120.6484375,542997
1031,2014-02-07,120.6328125,121.0546875,120.453125,120.9140625,871529
1032,2014-02-10,120.859375,120.9921875,120.8203125,120.8359375,377583
1033,2014-02-11,120.84375,120.859375,120.5390625,120.6015625,560496
1034,2014-02-12,120.5546875,120.609375,120.34375,120.4140625,495091
1035,2014-02-13,120.4375,120.7578125,120.4296875,120.734375,532715
1036,2014-02-14,120.7265625,120.84375,120.59375,120.6484375,435342
1037,2014-02-18,120.6484375,120.921875,120.5625,120.8671875,409994
1038,2014-02-19,120.859375,121.03125,120.671875,120.703125,581916
1039,2014-02-20,120.6875,120.90625,120.453125,120.5625,853724
1040,2014-02-21,120.5703125,120.6484375,120.4296875,120.625,564536
1041,2014-02-24,120.6328125,120.7109375,120.46875,120.5625,778889
1042,2014-02-25,120.5859375,120.796875,120.5625,120.7578125,1090734
1043,2014-02-26,120.734375,120.953125,120.671875,120.9140625,1452355
1044,2014-02-27,120.9453125,121.1015625,120.8984375,121.03125,1358985
1045,2014-02-28,121.015625,121.046875,120.6796875,120.90625,284739
1046,2014-03-03,121.15625,121.3125,120.921875,121.1015625,116013
1047,2014-03-04,121.140625,121.140625,120.75,120.8125,91806
1048,2014-03-05,120.8046875,120.84375,120.6328125,120.7890625,41154
1049,2014-03-06,120.7890625,120.7890625,120.5859375,120.6484375,32345
1050,2014-03-07,120.6640625,120.703125,120.1875,120.3125,24947
1051,2014-03-10,120.375,120.4296875,120.25,120.390625,9900
1052,2014-03-11,120.3828125,120.4921875,120.3203125,120.46875,10474
1053,2014-03-12,120.46875,120.6953125,120.4453125,120.6015625,13961
1054,2014-03-13,120.59375,120.953125,120.40625,120.890625,9142
1055,2014-03-14,120.875,121.078125,120.765625,120.8828125,7957
1056,2014-03-17,120.8125,120.8125,120.6484375,120.6484375,6601
1057,2014-03-18,120.71875,120.8046875,120.671875,120.7734375,4921
1058,2014-03-19,120.8125,120.8125,119.796875,120.015625,16639
1059,2014-03-20,119.890625,120.0078125,119.8203125,119.9375,8563
1060,2014-03-21,119.96875,120.015625,119.875,119.90625,234
1061,2014-03-24,119.75,119.828125,119.6171875,119.8125,4740
1062,2014-03-25,119.8515625,119.9609375,119.8359375,119.8984375,4268
1063,2014-03-26,119.8828125,120.109375,119.828125,120.109375,8196
1064,2014-03-27,120.015625,120.1015625,119.9609375,120.1015625,776
1065,2014-03-28,119.9765625,119.9765625,119.9765625,119.9765625,3722
1066,2014-03-31,119.8671875,120.0078125,119.8671875,120.0078125,820123
1067,2014-04-01,118.9921875,119.0,118.8515625,118.8984375,556201
1068,2014-04-02,118.9296875,118.9375,118.59375,118.625,599865
1069,2014-04-03,118.625,118.7265625,118.5859375,118.640625,553313
1070,2014-04-04,118.5859375,119.09375,118.46875,119.0625,1036320
1071,2014-04-07,119.0546875,119.296875,119.046875,119.2109375,610318
1072,2014-04-08,119.1640625,119.28125,119.1015625,119.25,584316
1073,2014-04-09,119.2109375,119.4921875,119.03125,119.4453125,771211
1074,2014-04-10,119.453125,119.875,119.4453125,119.734375,988457
1075,2014-04-11,119.640625,119.859375,119.578125,119.78125,692137
1076,2014-04-14,119.7890625,120.078125,119.53125,119.609375,569443
1077,2014-04-15,119.546875,119.6875,119.421875,119.5234375,706244
1078,2014-04-16,119.515625,119.5546875,119.3125,119.3515625,724328
1079,2014-04-17,119.390625,119.484375,118.96875,119.0078125,769580
1080,2014-04-21,119.0078125,119.15625,118.921875,119.0625,284922
1081,2014-04-22,119.0703125,119.1484375,118.9296875,118.953125,500497
1082,2014-04-23,119.015625,119.2734375,119.0,119.140625,703800
1083,2014-04-24,119.0625,119.21875,118.9375,119.125,710190
1084,2014-04-25,119.1484375,119.359375,119.1171875,119.1796875,536634
1085,2014-04-28,119.1875,119.2890625,119.0234375,119.2265625,713840
1086,2014-04-29,119.1484375,119.1875,119.015625,119.1484375,598983
1087,2014-04-30,119.1875,119.46875,119.0859375,119.453125,847137
1088,2014-05-01,119.4453125,119.6484375,119.375,119.578125,636363
1089,2014-05-02,119.5234375,119.6484375,119.0,119.4609375,1342435
1090,2014-05-05,119.5078125,119.6328125,119.4140625,119.4609375,438258
1091,2014-05-06,119.4609375,119.5234375,119.3671875,119.453125,532474
1092,2014-05-07,119.4453125,119.6875,119.3359375,119.640625,824047
1093,2014-05-08,119.5859375,119.8046875,119.5390625,119.796875,755361
1094,2014-05-09,119.75,119.84375,119.6953125,119.78125,475624
1095,2014-05-12,119.7421875,119.7578125,119.5859375,119.640625,379463
1096,2014-05-13,119.6171875,119.8671875,119.5625,119.8359375,524897
1097,2014-05-14,119.84375,120.2421875,119.8046875,120.1171875,789391
1098,2014-05-15,120.0625,120.3828125,119.9140625,120.2421875,1014775
1099,2014-05-16,120.25,120.296875,120.125,120.1953125,502780
1100,2014-05-19,120.1484375,120.390625,120.1328125,120.25,465652
1101,2014-05-20,120.203125,120.4609375,120.171875,120.421875,585784
1102,2014-05-21,120.375,120.4921875,120.1796875,120.3359375,748661
1103,2014-05-22,120.3125,120.34375,120.1640625,120.203125,715501
1104,2014-05-23,120.2265625,120.3828125,120.203125,120.34375,551136
1105,2014-05-27,120.3125,120.359375,120.203125,120.34375,1714248
1106,2014-05-28,120.3359375,120.6640625,120.328125,120.6328125,1633396
1107,2014-05-29,120.5703125,120.78125,120.4453125,120.546875,940216
1108,2014-05-30,120.4765625,120.53125,120.328125,120.4921875,185600
1109,2014-06-02,120.4375,120.4453125,120.1015625,120.140625,145887
1110,2014-06-03,120.171875,120.1875,119.9453125,119.984375,71279
1111,2014-06-04,119.9609375,120.09375,119.8828125,119.953125,33617
1112,2014-06-05,119.9609375,120.171875,119.8515625,120.0546875,23726
1113,2014-06-06,120.0546875,120.25,119.8984375,119.921875,10073
1114,2014-06-09,119.90625,119.90625,119.7109375,119.765625,17322
1115,2014-06-10,119.7890625,119.8125,119.6328125,119.65625,11905
1116,2014-06-11,119.625,119.78125,119.546875,119.7265625,10768
1117,2014-06-12,119.671875,119.9296875,119.65625,119.90625,4304
1118,2014-06-13,119.75,119.796875,119.5546875,119.734375,7626
1119,2014-06-16,119.7734375,119.7890625,119.6796875,119.6953125,4935
1120,2014-06-17,119.6640625,119.6796875,119.4453125,119.4453125,5448
1121,2014-06-18,119.59375,119.8671875,119.4375,119.6015625,1700
1122,2014-06-19,119.859375,119.9375,119.7578125,119.7578125,1285
1123,2014-06-20,119.75,119.75,119.6796875,119.703125,2474
1124,2014-06-23,119.7734375,119.8203125,119.671875,119.671875,2978
1125,2014-06-24,119.71875,119.796875,119.640625,119.796875,1094
1126,2014-06-25,119.84375,120.0546875,119.84375,119.9453125,5855
1127,2014-06-26,119.921875,120.1640625,119.921875,120.1328125,2862
1128,2014-06-27,120.1796875,120.2109375,120.15625,120.1640625,3533
1129,2014-06-30,120.21875,120.25,120.1328125,120.1796875,512673
1130,2014-07-01,119.4296875,119.4609375,119.2578125,119.3046875,452251
1131,2014-07-02,119.28125,119.328125,119.0078125,119.015625,671714
1132,2014-07-03,119.046875,119.09375,118.625,118.859375,760044
1133,2014-07-07,118.796875,118.8828125,118.6875,118.8671875,393343
1134,2014-07-08,118.8671875,119.140625,118.8203125,119.046875,590399
1135,2014-07-09,119.0625,119.1953125,118.765625,119.15625,797659
1136,2014-07-10,119.1640625,119.5390625,119.1484375,119.3125,989057
1137,2014-07-11,119.28125,119.453125,119.2109375,119.3515625,436525
1138,2014-07-14,119.359375,119.3671875,119.1640625,119.1875,320445
1139,2014-07-15,119.203125,119.3828125,119.015625,119.078125,865120
1140,2014-07-16,119.09375,119.1640625,118.96875,119.0234375,489318
1141,2014-07-17,119.0625,119.4453125,119.0546875,119.265625,841700
1142,2014-07-18,119.40625,119.4921875,119.140625,119.1875,567923
1143,2014-07-21,119.140625,119.2734375,119.0859375,119.09375,482085
1144,2014-07-22,119.125,119.2734375,119.0234375,119.2421875,654922
1145,2014-07-23,119.25,119.3359375,119.2109375,119.2890625,399569
1146,2014-07-24,119.3046875,119.3203125,118.984375,119.046875,628250
1147,2014-07-25,119.0703125,119.1875,118.9609375,119.1640625,533246
1148,2014-07-28,119.1328125,119.1640625,118.9921875,119.0390625,460600
1149,2014-07-29,119.0390625,119.1796875,118.984375,119.1484375,666111
1150,2014-07-30,119.1328125,119.140625,118.609375,118.8046875,1141650
1151,2014-07-31,118.8203125,118.890625,118.625,118.8359375,1004338
1152,2014-08-01,118.8671875,119.3984375,118.7734375,119.3046875,1392447
1153,2014-08-04,119.28125,119.453125,119.25,119.3671875,482091
1154,2014-08-05,119.40625,119.4609375,119.1875,119.328125,622027
1155,2014-08-06,119.3203125,119.5390625,119.28125,119.40625,685394
1156,2014-08-07,119.4140625,119.6875,119.3515625,119.6484375,682548
1157,2014-08-08,119.640625,119.984375,119.53125,119.609375,856346
1158,2014-08-11,119.53125,119.6328125,119.4609375,119.59375,463600
1159,2014-08-12,119.5703125,119.6640625,119.5234375,119.609375,524535
1160,2014-08-13,119.59375,119.8359375,119.46875,119.8046875,652583
1161,2014-08-14,119.7890625,119.96875,119.7421875,119.84375,752824
1162,2014-08-15,119.8125,120.21875,119.78125,119.984375,887943
1163,2014-08-18,119.96875,119.984375,119.8046875,119.875,416077
1164,2014-08-19,119.8359375,120.0,119.7890625,119.8125,432098
1165,2014-08-20,119.828125,119.84375,119.5078125,119.5546875,757113
1166,2014-08-21,119.5703125,119.671875,119.5,119.5859375,696159
1167,2014-08-22,119.578125,119.703125,119.3046875,119.421875,902673
1168,2014-08-25,119.4140625,119.4921875,119.328125,119.375,842641
1169,2014-08-26,119.390625,119.5234375,119.3828125,119.46875,1454580
1170,2014-08-27,119.4453125,119.640625,119.4453125,119.5859375,1566644
1171,2014-08-28,119.59375,119.765625,119.5859375,119.6953125,969012
1172,2014-08-29,119.6875,119.7578125,119.6171875,119.71875,183908
1173,2014-09-02,119.703125,119.703125,119.2578125,119.4453125,166405
1174,2014-09-03,119.4609375,119.515625,119.203125,119.4375,67661
1175,2014-09-04,119.515625,119.65625,119.2890625,119.3359375,43256
1176,2014-09-05,119.3046875,119.78125,119.2421875,119.4921875,33194
1177,2014-09-08,119.546875,119.6171875,119.328125,119.3515625,13151
1178,2014-09-09,119.28125,119.3046875,119.0859375,119.140625,11223
1179,2014-09-10,119.1953125,119.1953125,119.0,119.0625,8163
1180,2014-09-11,119.171875,119.21875,119.0,119.0703125,3292
1181,2014-09-12,119.0234375,119.0546875,118.890625,118.9375,4528
1182,2014-09-15,118.9765625,119.1015625,118.9296875,119.0625,4197
1183,2014-09-16,119.140625,119.234375,119.078125,119.171875,5778
1184,2014-09-17,119.234375,119.4375,118.875,119.015625,2767
1185,2014-09-18,118.890625,118.890625,118.6796875,118.8125,3010
1186,2014-09-19,118.8203125,118.9765625,118.6640625,118.90625,5033
1187,2014-09-22,119.0703125,119.1171875,118.984375,119.09375,1614
1188,2014-09-23,119.1796875,119.21875,119.1796875,119.21875,2895
1189,2014-09-24,119.1953125,119.2109375,119.078125,119.078125,363
1190,2014-09-25,119.15625,119.34375,119.15625,119.34375,2835
1191,2014-09-26,119.375,119.375,119.140625,119.1640625,848
1192,2014-09-29,119.2421875,119.3984375,119.2421875,119.3046875,1234
1193,2014-09-30,119.2734375,119.34375,119.2734375,119.3125,766322
